order_id,customer_id,product_id,quantity,discount,order_date
ORD001141,CUST00293,PROD00048,6,0.1,2022-08-19
ORD003163,CUST00264,PROD00471,9,0.05,2024-07-17
ORD006208,CUST00793,PROD00119,14,0.0,2023-01-07
ORD002047,CUST00871,PROD00216,7,0.0,2023-06-27
ORD003731,CUST00118,PROD00287,10,0.0,2022-02-02
ORD001910,CUST00576,PROD00499,14,0.0,2024-05-07
ORD002212,CUST00297,PROD00411,11,0.05,2024-02-05
ORD002661,CUST00703,PROD00012,2,0.05,2023-07-27
ORD000657,CUST00713,PROD00077,9,0.25,2023-11-20
ORD006661,CUST00457,PROD00202,10,0.0,2022-09-09
ORD001308,CUST00282,PROD00346,13,0.1,2022-05-07
ORD002568,CUST00727,PROD00392,8,0.0,2024-05-09
ORD000999,CUST00386,PROD00105,12,0.1,2024-08-13
ORD008417,CUST00902,PROD00223,9,0.0,2024-04-26
ORD002835,CUST00424,PROD00050,5,0.2,2024-10-01
ORD010305,CUST99657,PROD00238,4,0.0,2022-10-11
ORD009886,CUST00643,PROD00047,8,0.25,2023-06-09
ORD005881,CUST00213,PROD00184,5,0.1,2022-12-20
ORD001238,CUST00734,PROD00027,4,0.0,2024-05-31
ORD002152,CUST01019,PROD00399,14,0.15,2023-05-11
ORD003836,CUST00866,PROD00153,4,0.1,2023-10-13
ORD010439,CUST00048,PROD00046,,0.1,2024-10-27
ORD008285,CUST00026,PROD00466,6,0.05,2024-07-02
ORD008867,CUST00469,PROD00158,12,0.1,2023-11-11
ORD006579,CUST99430,PROD00410,3,0.0,2024-09-26
ORD005092,CUST00027,PROD00004,11,,2022-07-11
ORD002187,CUST00976,PROD00244,2,0.2,2024-04-04
ORD009296,CUST00789,PROD00438,9,0.0,2023-04-03
ORD001135,CUST00837,PROD00241,3,0.0,2022-02-24
ORD005005,CUST00700,PROD00428,4,0.05,2022-10-29
ORD006627,CUST00977,PROD00280,1,0.15,2023-02-26
ORD001304,CUST00259,PROD00435,3,0.15,2023-12-27
ORD009281,CUST00127,PROD00454,11,0.2,2024-03-18
ORD001628,CUST00350,PROD00442,10,0.0,2022-01-23
ORD008639,CUST00036,PROD00360,1,0.0,2024-10-28
ORD001523,CUST00571,PROD00358,11,0.15,2023-10-30
ORD002458,CUST00688,PROD00186,10,0.05,2022-07-10
ORD000359,CUST00144,PROD00397,1,0.05,2022-08-17
ORD000139,CUST00340,PROD00019,13,0.1,2024-02-29
ORD000300,CUST00542,PROD00026,11,0.0,2023-01-23
ORD001557,CUST00376,PROD00444,12,0.2,2024-05-01
ORD005100,CUST00119,PROD00303,12,0.1,2022-04-17
ORD000383,CUST00434,PROD00187,5,0.1,2024-06-03
ORD008950,CUST00112,PROD00443,4,0.05,2024-10-31
ORD008095,CUST01047,PROD00038,9,0.0,2024-02-06
ORD007665,CUST00468,PROD00044,8,0.1,2024-07-23
ORD004858,CUST99474,PROD00326,1,0.1,2023-09-08
ORD010007,CUST00433,PROD00427,13,0.15,2023-11-18
ORD003181,CUST00943,PROD00198,11,0.1,2022-11-09
ORD001440,CUST00144,PROD00118,4,0.1,2024-11-30
ORD008248,CUST00146,PROD00218,5,0.0,2023-07-21
ORD005674,CUST00052,PROD00269,14,0.1,2024-09-20
ORD007043,CUST00237,PROD00065,13,0.1,2024-08-05
ORD000947,CUST00817,PROD00130,1,0.2,2023-06-11
ORD002391,CUST00541,PROD00485,6,0.1,2022-01-16
ORD005499,CUST00351,PROD00488,13,0.05,2023-10-16
ORD004917,CUST00014,PROD00180,7,0.05,2022-01-23
ORD009942,CUST00801,PROD00366,9,,2024-08-28
ORD002722,CUST00658,PROD00058,7,0.25,2024-07-24
ORD001933,CUST00659,PROD00468,10,0.0,2022-01-07
ORD002353,CUST00485,PROD00498,7,0.1,2023-04-08
ORD007657,CUST00417,PROD00171,3,0.1,2022-06-24
ORD003237,CUST00958,PROD00442,7,0.3,2023-04-11
ORD003141,CUST00670,PROD00237,14,0.0,2023-06-06
ORD004164,CUST00811,PROD00431,13,0.25,2024-05-07
ORD009578,CUST01021,PROD00120,8,0.15,2022-10-18
ORD008926,CUST00476,PROD00189,4,0.0,2022-06-30
ORD003808,CUST00659,PROD00276,13,0.25,2023-02-01
ORD010208,CUST00163,PROD00210,4,0.1,2022-02-11
ORD008133,CUST00167,PROD00122,8,0.15,2024-11-07
ORD009594,CUST00412,PROD00297,8,,2023-12-04
ORD006782,CUST00774,PROD00196,4,0.05,2023-12-11
ORD008035,CUST00096,PROD00240,2,,2024-11-10
ORD004155,CUST00919,PROD00438,7,0.0,2023-10-28
ORD004173,CUST00337,PROD00376,4,0.05,2023-12-07
ORD000797,CUST00996,PROD00153,4,0.0,2022-08-14
ORD002417,CUST00173,PROD00372,8,0.1,2024-12-24
ORD008275,CUST00162,PROD00325,10,0.05,2023-02-01
ORD006140,CUST00913,PROD00014,5,0.25,2024-07-10
ORD000786,CUST00484,PROD00301,13,0.3,2023-02-06
ORD008938,CUST00240,PROD00132,3,0.05,2022-04-07
ORD006790,CUST01020,PROD00009,5,0.0,2022-09-22
ORD003159,CUST00170,PROD00079,7,,2022-09-17
ORD007203,CUST00544,PROD00507,11,0.05,2022-11-04
ORD000124,CUST00982,PROD00270,8,,2024-10-22
ORD010186,CUST00035,PROD00371,12,0.05,2024-09-19
ORD010227,CUST00148,PROD00464,7,0.15,2023-05-30
ORD002173,CUST00117,PROD00241,14,0.0,2023-05-08
ORD002170,CUST00847,PROD00182,11,0.05,2022-08-10
ORD008021,CUST00812,PROD00076,3,0.05,2024-11-09
ORD004010,CUST00699,PROD00295,7,0.0,2024-06-16
ORD010010,CUST00234,PROD00032,11,0.0,2024-01-27
ORD004341,CUST00179,PROD00160,4,0.05,2023-01-05
ORD000911,CUST00310,PROD00508,7,0.0,2023-06-11
ORD006269,CUST00168,PROD00264,10,0.25,2022-07-10
ORD008909,CUST00400,PROD00135,8,0.0,2024-08-17
ORD002310,CUST00260,PROD00397,6,0.1,2024-02-19
ORD010401,CUST00290,PROD00269,13,0.0,2024-11-10
ORD003635,CUST00461,PROD00512,,,2022-12-31
ORD001258,CUST00562,PROD00132,10,0.0,2024-06-19
ORD006592,CUST00964,PROD00447,10,0.0,2024-12-08
ORD004459,CUST00792,PROD00288,6,0.15,2024-09-01
ORD006134,CUST00622,PROD00248,2,0.1,2022-09-25
ORD007598,CUST99820,PROD99710,7,0.2,2024-12-02
ORD001179,CUST00204,PROD00040,9,0.0,2022-08-05
ORD008305,CUST00485,PROD00146,,0.05,2023-01-09
ORD004653,CUST00533,PROD00245,7,0.2,2022-09-07
ORD006219,CUST00017,PROD00209,9,0.0,2024-03-27
ORD003651,CUST00770,PROD00214,3,0.0,2022-09-27
ORD000443,CUST00226,PROD00484,10,0.25,2024-04-21
ORD003416,CUST00668,PROD00132,6,,2023-08-03
ORD001400,CUST00283,PROD00232,5,,2024-03-05
ORD009415,CUST00436,PROD00462,1,0.0,2024-07-06
ORD008284,CUST99251,PROD00358,6,0.0,2024-07-05
ORD001458,CUST00081,PROD00265,5,0.2,2024-06-12
ORD008470,CUST00306,PROD00478,2,0.3,2022-06-14
ORD005745,CUST00868,PROD00438,3,0.0,2022-01-02
ORD001040,CUST00429,PROD00070,4,0.0,2024-01-30
ORD001055,CUST00209,PROD00032,11,0.0,2022-10-11
ORD008519,CUST00918,PROD00242,,0.0,2024-03-10
ORD007654,CUST00960,PROD00506,6,0.0,2022-11-28
ORD003276,CUST00331,PROD00154,4,0.0,2023-12-30
ORD001464,CUST00885,PROD00381,,0.1,2022-06-09
ORD003700,CUST00084,PROD00282,3,0.0,2024-08-29
ORD003760,CUST00882,PROD00430,5,0.2,2024-03-05
ORD000930,CUST01021,PROD00122,11,0.1,2023-12-07
ORD005512,CUST00806,PROD00353,14,0.25,2024-05-17
ORD006469,CUST00304,PROD00489,10,0.05,2023-07-03
ORD009052,CUST00515,PROD00108,3,0.05,2022-04-01
ORD001830,CUST00293,PROD00493,14,0.0,2024-11-05
ORD002929,CUST00871,PROD00488,4,0.1,2023-06-21
ORD008082,CUST00570,PROD00463,5,0.1,2023-01-17
ORD006539,CUST00434,PROD00261,10,0.05,2023-06-18
ORD004222,CUST00983,PROD00044,5,0.25,2022-05-18
ORD003547,CUST00527,PROD00159,7,0.05,2024-06-16
ORD005599,CUST00736,PROD00263,3,0.0,2022-04-11
ORD009630,CUST00287,PROD00035,8,0.0,2024-01-10
ORD009190,CUST01020,PROD00303,2,0.0,2022-10-13
ORD008785,CUST00711,PROD00167,12,0.05,2024-06-05
ORD002012,CUST00148,PROD00034,11,0.2,2024-11-23
ORD000914,CUST00376,PROD00358,11,0.05,2024-04-29
ORD007612,CUST00231,PROD00393,7,0.0,2022-12-23
ORD008883,CUST00892,PROD00016,5,0.3,2022-07-11
ORD007837,CUST00211,PROD00487,9,0.2,2023-05-30
ORD009074,CUST00664,PROD00016,13,0.0,2023-05-03
ORD003220,CUST00652,PROD00195,3,0.3,2023-04-28
ORD002607,CUST00332,PROD00322,8,0.1,2022-06-28
ORD003265,CUST00841,PROD00516,5,0.0,2022-06-27
ORD004929,CUST00322,PROD00150,7,0.2,2022-03-22
ORD009537,CUST00577,PROD00306,8,,2023-07-28
ORD006565,CUST00188,PROD00489,13,0.0,2024-07-04
ORD010235,CUST00877,PROD00174,12,0.0,2024-07-25
ORD000007,CUST00299,PROD00206,4,0.1,2024-08-19
ORD002981,CUST99426,PROD00148,10,0.1,2022-06-19
ORD007836,CUST00817,PROD99755,5,,2024-02-18
ORD006584,CUST00922,PROD00216,2,0.15,2022-11-25
ORD003362,CUST00150,PROD00363,13,0.1,2024-08-09
ORD004775,CUST00950,PROD00135,10,0.0,2024-03-19
ORD001944,CUST00787,PROD00264,9,0.0,2022-12-30
ORD010035,CUST00378,PROD00231,,0.05,2024-12-21
ORD005500,CUST00875,PROD00355,3,0.05,2022-01-11
ORD001636,CUST00838,PROD00434,6,0.0,2024-10-24
ORD001142,CUST00864,PROD00090,11,0.0,2023-09-07
ORD002042,CUST00578,PROD00258,1,0.15,2024-12-27
ORD006816,CUST00083,PROD00415,8,0.05,2022-07-31
ORD006704,CUST00748,PROD00162,5,0.05,2022-03-30
ORD007243,CUST00515,PROD00246,5,0.0,2024-02-09
ORD000360,CUST00007,PROD99349,-3,0.0,2024-02-10
ORD002071,CUST00450,PROD00039,14,0.05,2023-01-20
ORD003135,CUST00808,PROD00503,1,0.05,2024-09-08
ORD005161,CUST00608,PROD00410,2,0.05,2023-08-24
ORD006991,CUST00040,PROD00442,10,0.05,2023-06-18
ORD003244,CUST00270,PROD00312,2,0.05,2024-05-01
ORD005276,CUST01024,PROD00162,7,0.05,2023-04-19
ORD002243,CUST01031,PROD00135,8,0.25,2022-08-20
ORD001475,CUST01034,PROD00009,13,0.05,2024-05-23
ORD009250,CUST00456,PROD00145,11,0.2,2022-01-26
ORD001890,CUST00584,PROD00128,11,0.05,2024-04-04
ORD003436,CUST00534,PROD00088,4,0.0,2024-01-25
ORD003260,CUST00007,PROD00032,1,0.2,2022-11-20
ORD005150,CUST00255,PROD00136,7,0.0,2024-10-04
ORD003706,CUST00443,PROD00028,8,0.0,2022-12-04
ORD002022,CUST00020,PROD00205,8,0.05,2024-03-19
ORD004021,CUST00163,PROD00092,6,0.05,2022-12-24
ORD009516,CUST00150,PROD00423,5,0.3,2024-06-01
ORD009083,CUST00009,PROD00486,9,0.15,2024-04-05
ORD003501,CUST00649,PROD00429,4,0.05,2023-08-24
ORD002659,CUST00242,PROD00343,1,0.0,2024-01-05
ORD009096,CUST00164,PROD00011,8,0.05,2024-07-10
ORD008029,CUST00576,PROD00400,11,0.1,2023-12-09
ORD001131,CUST00933,PROD00137,11,0.3,2023-08-13
ORD005558,CUST01024,PROD00088,6,0.15,2023-12-31
ORD008378,CUST00882,PROD00393,7,0.15,2022-07-19
ORD001820,CUST00628,PROD00450,1,0.0,2024-09-12
ORD007462,CUST00530,PROD00437,1,0.2,2023-09-07
ORD009662,CUST00051,PROD00213,9,0.1,2024-05-23
ORD008448,CUST00295,PROD00327,6,0.05,2023-06-13
ORD008815,CUST00870,PROD00213,2,0.2,2022-01-24
ORD007065,CUST00141,PROD00427,2,0.05,2023-02-07
ORD004319,CUST01006,PROD00187,,0.0,2022-06-15
ORD010344,CUST00672,PROD00027,8,0.1,2024-06-25
ORD004145,CUST00140,PROD00396,13,0.1,2023-04-11
ORD004670,CUST00682,PROD00398,11,0.15,2024-08-10
ORD001237,CUST00771,PROD00198,7,0.3,2022-09-13
ORD005477,CUST00828,PROD00396,12,0.1,2022-06-09
ORD007130,CUST00215,PROD00192,4,0.0,2023-04-24
ORD002877,CUST00804,PROD00385,13,0.0,2023-03-17
ORD007479,CUST00259,PROD00331,12,0.0,2024-09-24
ORD001857,CUST00461,PROD00323,10,0.25,2022-11-26
ORD002283,CUST00106,PROD99696,1,0.1,2024-12-17
ORD009366,CUST00571,PROD00371,3,0.05,2023-08-30
ORD010037,CUST00521,PROD00005,,0.2,2024-04-16
ORD004094,CUST00679,PROD00190,9,0.15,2022-02-22
ORD004009,CUST99013,PROD00339,9,0.05,2022-05-08
ORD005201,CUST00643,PROD00285,11,0.15,2022-01-15
ORD006402,CUST00491,PROD00203,5,0.05,2024-12-01
ORD009267,CUST00011,PROD00361,11,0.2,2023-03-13
ORD003422,CUST00963,PROD00422,12,0.0,2024-11-21
ORD009983,CUST00918,PROD00147,11,0.0,2022-10-24
ORD000387,CUST00076,PROD00454,4,0.0,2023-09-14
ORD009203,CUST00043,PROD00243,7,0.0,2024-05-02
ORD001629,CUST00382,PROD00234,13,0.0,2024-06-14
ORD003586,CUST00606,PROD00031,2,0.1,2023-05-08
ORD004725,CUST00589,PROD00168,2,0.1,2024-11-05
ORD002715,CUST00562,PROD00081,9,0.0,2022-04-19
ORD002502,CUST00066,PROD00505,11,0.05,2024-02-28
ORD009075,CUST00203,PROD00456,13,0.2,2023-03-14
ORD010038,CUST00863,PROD00350,9,0.1,2023-12-15
ORD005660,CUST00684,PROD00402,13,0.05,2024-12-03
ORD007719,CUST00952,PROD00372,6,0.0,2023-03-30
ORD008300,CUST00659,PROD00351,5,0.0,2024-10-08
ORD006857,CUST00569,PROD00182,9,0.2,2022-07-12
ORD003190,CUST00812,PROD00315,7,0.15,2022-01-04
ORD006350,CUST00389,PROD00013,14,0.0,2024-03-20
ORD004306,CUST00193,PROD00340,6,0.1,2023-02-05
ORD000910,CUST01007,PROD00159,1,0.0,2022-03-27
ORD005386,CUST00792,PROD00123,3,0.2,2024-08-25
ORD001997,CUST00528,PROD00165,7,0.0,2022-10-18
ORD001867,CUST99646,PROD00483,4,0.15,2022-01-22
ORD001843,CUST00158,PROD00385,11,0.1,2022-05-15
ORD002498,CUST00318,PROD00420,14,0.0,2024-12-14
ORD000202,CUST00831,PROD00012,7,0.0,2024-02-26
ORD009698,CUST00401,PROD00099,11,0.1,2023-06-27
ORD003869,CUST00700,PROD00395,12,0.05,2023-01-09
ORD005055,CUST00596,PROD00138,11,0.1,2024-07-26
ORD005890,CUST01013,PROD00157,10,0.25,2024-08-06
ORD004007,CUST00486,PROD00052,9,0.1,2024-12-12
ORD007786,CUST00613,PROD00029,9,0.0,2024-05-29
ORD002703,CUST00538,PROD00410,7,0.0,2024-02-13
ORD007923,CUST00077,PROD00445,4,0.1,2022-03-26
ORD003450,CUST00124,PROD00120,3,0.0,2022-04-23
ORD000332,CUST00378,PROD99095,1,0.1,2023-01-24
ORD003809,CUST00797,PROD00252,9,0.2,2022-05-20
ORD009654,CUST00218,PROD00352,12,0.05,2024-04-03
ORD008905,CUST00148,PROD00112,1,0.15,2024-05-17
ORD000936,CUST00983,PROD00214,1,0.15,2023-03-10
ORD002460,CUST00528,PROD00218,11,0.15,2022-01-08
ORD001775,CUST99457,PROD00451,12,0.0,2022-05-09
ORD008068,CUST00481,PROD00415,1,0.0,2022-08-02
ORD006629,CUST00553,PROD00437,2,0.15,2022-07-27
ORD009114,CUST99648,PROD00016,13,0.0,2023-06-28
ORD009220,CUST00120,PROD00508,3,,2023-05-28
ORD002687,CUST00432,PROD00515,12,0.3,2024-08-17
ORD009852,CUST01032,PROD00422,1,0.1,2024-12-26
ORD000990,CUST99119,PROD00068,2,0.0,2024-01-25
ORD009413,CUST00519,PROD00340,1,0.1,2024-11-15
ORD008987,CUST00673,PROD00187,9,0.1,2023-08-29
ORD008742,CUST00638,PROD00122,1,0.0,2022-04-05
ORD006994,CUST00418,PROD00314,9,,2024-10-02
ORD009206,CUST00881,PROD00096,3,0.2,2022-01-12
ORD005807,CUST00130,PROD00488,3,0.0,2023-08-13
ORD010183,CUST00672,PROD00111,5,0.15,2022-07-29
ORD009370,CUST00645,PROD00505,5,0.15,2022-05-27
ORD006575,CUST00558,PROD00130,14,0.1,2022-01-13
ORD003053,CUST00649,PROD00304,11,0.0,2024-06-08
ORD009304,CUST00723,PROD00338,12,0.25,2024-11-30
ORD005463,CUST00590,PROD00425,2,0.1,2024-09-03
ORD000174,CUST00556,PROD00101,5,,2022-06-19
ORD004955,CUST00606,PROD00369,13,0.1,2024-10-02
ORD007321,CUST00814,PROD00488,9,0.15,2024-08-31
ORD004616,CUST00497,PROD00128,11,0.05,2024-11-07
ORD007621,CUST00096,PROD00518,2,0.05,2024-07-07
ORD003322,CUST00264,PROD00106,11,0.15,2022-01-14
ORD008212,CUST00786,PROD00010,6,0.05,2022-04-21
ORD006247,CUST00810,PROD00153,-5,0.1,2022-12-01
ORD006746,CUST00177,PROD00489,8,0.05,2023-07-21
ORD003373,CUST00555,PROD00146,10,0.15,2024-05-06
ORD006049,CUST00936,PROD00016,11,0.0,2022-08-07
ORD003312,CUST00923,PROD00141,2,0.0,2023-10-08
ORD008409,CUST00129,PROD00473,12,0.0,2023-04-08
ORD003340,CUST00245,PROD00059,5,0.1,2023-11-16
ORD001133,CUST00757,PROD00198,14,0.2,2023-12-08
ORD010098,CUST00638,PROD00080,3,0.1,2022-03-21
ORD009496,CUST00126,PROD00071,13,0.0,2023-03-25
ORD004552,CUST00106,PROD00466,8,0.0,2024-05-29
ORD004680,CUST00815,PROD00356,13,0.15,2023-11-28
ORD003404,CUST00725,PROD00039,8,,2023-08-03
ORD000019,CUST00961,PROD00331,3,0.15,2023-07-05
ORD003692,CUST00186,PROD00200,1,0.0,2023-09-22
ORD009322,CUST00419,PROD00018,11,,2022-10-15
ORD004097,CUST00486,PROD00499,11,0.0,2023-12-05
ORD003629,CUST00700,PROD00237,3,0.0,2022-08-06
ORD010223,CUST00577,PROD00021,14,,2022-03-08
ORD002175,CUST00017,PROD99559,3,0.25,2022-01-21
ORD001357,CUST00767,PROD00280,3,0.05,2022-04-30
ORD005003,CUST00006,PROD00095,11,0.0,2024-08-12
ORD007827,CUST00201,PROD00191,10,0.15,2024-02-23
ORD004814,CUST00508,PROD00495,11,0.1,2022-08-12
ORD006923,CUST00818,PROD00509,8,0.0,2024-08-16
ORD005824,CUST01038,PROD00237,12,0.05,2022-08-14
ORD010232,CUST00451,PROD00363,14,0.0,2024-06-09
ORD005671,CUST00826,PROD00108,8,0.2,2023-01-13
ORD003113,CUST00480,PROD00241,2,0.05,2024-05-18
ORD000183,CUST00914,PROD00365,5,0.0,2022-10-16
ORD003643,CUST01041,PROD00198,10,0.3,2024-12-12
ORD009546,CUST00980,PROD00206,14,0.05,2022-10-09
ORD001813,CUST00684,PROD00241,12,0.0,2022-06-14
ORD000856,CUST00407,PROD00067,1,0.15,2023-04-11
ORD007697,CUST00297,PROD00227,13,0.05,2022-08-28
ORD009082,CUST00622,PROD00135,10,0.15,2023-11-20
ORD004913,CUST00485,PROD00501,10,0.1,2023-12-04
ORD005669,CUST00973,PROD99672,1,0.05,2023-11-18
ORD009197,CUST00825,PROD00044,11,0.05,2023-07-25
ORD001801,CUST00294,PROD00344,4,0.15,2023-11-22
ORD009964,CUST00465,PROD00497,2,0.0,2024-03-11
ORD002430,CUST00074,PROD00488,11,0.0,2022-04-19
ORD001085,CUST00119,PROD00263,3,0.0,2024-09-01
ORD005483,CUST00545,PROD00223,4,0.1,2024-03-02
ORD006762,CUST01009,PROD00162,4,0.0,2023-07-25
ORD000347,CUST00218,PROD00182,14,0.15,2022-04-14
ORD009233,CUST01050,PROD00119,12,0.0,2024-10-05
ORD001969,CUST00557,PROD00370,11,0.05,2024-03-07
ORD008978,CUST00316,PROD00374,,0.0,2024-06-22
ORD008795,CUST00998,PROD00377,11,0.25,2024-06-07
ORD008566,CUST00911,PROD00317,8,0.05,2022-05-27
ORD004698,CUST00303,PROD00212,13,0.1,2024-02-15
ORD007009,CUST00872,PROD00246,2,0.0,2022-01-20
ORD004988,CUST00761,PROD00377,14,0.0,2022-05-01
ORD005119,CUST00810,PROD00021,9,0.05,2024-06-17
ORD004651,CUST00583,PROD00309,10,0.15,2023-12-23
ORD001160,CUST00182,PROD00337,3,0.1,2022-12-28
ORD001214,CUST00436,PROD00139,8,0.0,2024-09-01
ORD008368,CUST00294,PROD00376,5,0.15,2024-03-25
ORD001326,CUST00858,PROD00346,13,,2024-07-12
ORD008463,CUST00193,PROD00421,13,0.05,2023-03-13
ORD008497,CUST00642,PROD00018,6,0.0,2022-06-18
ORD004797,CUST00254,PROD00336,10,0.0,2022-10-06
ORD006797,CUST00756,PROD00504,8,0.0,2022-12-19
ORD005809,CUST00134,PROD00436,10,0.15,2023-05-02
ORD005944,CUST00138,PROD00302,10,0.0,2024-07-24
ORD009997,CUST00499,PROD00336,4,0.1,2022-12-03
ORD005280,CUST01007,PROD00407,2,0.1,2022-02-10
ORD001456,CUST00506,PROD00339,6,0.05,2022-08-08
ORD005411,CUST00650,PROD00265,12,0.05,2022-08-01
ORD008245,CUST00859,PROD00499,10,0.05,2022-01-31
ORD009068,CUST00123,PROD00212,10,0.1,2023-07-20
ORD004963,CUST00369,PROD00149,,0.0,2022-12-24
ORD002801,CUST00726,PROD00509,7,0.0,2024-12-02
ORD001645,CUST00015,PROD00251,14,0.0,2023-09-16
ORD002141,CUST00192,PROD00375,3,0.0,2024-06-29
ORD004537,CUST00753,PROD00252,9,0.0,2023-04-18
ORD007617,CUST00618,PROD00210,12,0.15,2023-10-22
ORD004458,CUST00892,PROD00106,5,,2022-02-24
ORD009644,CUST00823,PROD00457,12,0.15,2024-07-29
ORD005587,CUST00770,PROD00263,12,0.05,2024-12-12
ORD007816,CUST00805,PROD00123,3,0.1,2023-01-10
ORD004379,CUST00261,PROD00514,3,0.05,2024-12-11
ORD000730,CUST00723,PROD00102,14,0.05,2024-07-05
ORD004358,CUST00019,PROD00471,1,0.0,2024-03-09
ORD008590,CUST00526,PROD99538,3,0.0,2024-12-27
ORD006717,CUST00270,PROD00393,7,0.2,2023-01-01
ORD001937,CUST00745,PROD00067,9,0.05,2024-06-27
ORD003794,CUST01006,PROD00256,9,0.05,2023-04-01
ORD003737,CUST01006,PROD00347,6,0.2,2023-04-09
ORD002262,CUST00802,PROD00518,5,0.1,2022-01-16
ORD007430,CUST00144,PROD00068,10,0.0,2024-03-30
ORD004006,CUST00316,PROD00228,14,0.0,2023-02-16
ORD001111,CUST00583,PROD00020,3,0.15,2023-09-29
ORD007752,CUST00888,PROD00348,5,0.15,2023-06-22
ORD009726,CUST00803,PROD00029,5,0.0,2023-07-03
ORD005481,CUST00658,PROD00289,4,0.3,2023-09-06
ORD002999,CUST00260,PROD00328,4,0.15,2023-03-17
ORD002395,CUST00154,PROD00513,6,0.25,2024-01-28
ORD001186,CUST00120,PROD00073,11,0.0,2024-09-29
ORD002008,CUST00370,PROD00399,5,0.0,2022-08-22
ORD000194,CUST00803,PROD00318,11,0.05,2022-08-09
ORD005612,CUST00046,PROD00236,11,0.0,2022-04-11
ORD002902,CUST00041,PROD00135,7,0.15,2024-04-30
ORD000579,CUST00180,PROD00168,5,0.1,2023-01-11
ORD008109,CUST00062,PROD00282,10,0.05,2022-05-18
ORD006220,CUST00713,PROD00482,8,0.0,2023-10-07
ORD005526,CUST00498,PROD00319,9,0.15,2023-06-15
ORD000772,CUST00370,PROD00392,10,0.05,2022-10-15
ORD006684,CUST00653,PROD00395,9,0.1,2024-08-30
ORD002396,CUST00124,PROD00133,3,0.0,2022-11-29
ORD001479,CUST00055,PROD00355,7,0.25,2023-05-21
ORD001847,CUST01010,PROD00277,12,0.15,2024-02-17
ORD009809,CUST00893,PROD00241,6,0.0,2024-11-13
ORD004275,CUST00386,PROD00393,3,0.1,2023-10-07
ORD003741,CUST00624,PROD00449,2,0.05,2022-01-15
ORD004601,CUST00572,PROD00283,10,0.0,2022-08-28
ORD008765,CUST00876,PROD00199,11,0.0,2023-08-09
ORD001574,CUST00866,PROD00172,13,0.0,2024-11-28
ORD007987,CUST00033,PROD00284,4,0.05,2023-10-14
ORD006677,CUST00575,PROD00160,,0.15,2022-06-17
ORD006376,CUST01023,PROD00267,7,0.25,2023-06-16
ORD000406,CUST00758,PROD00411,1,0.05,2024-08-07
ORD010271,CUST00684,PROD00043,8,0.2,2023-06-30
ORD004916,CUST00568,PROD00484,4,0.0,2022-04-22
ORD002074,CUST00036,PROD00223,7,0.3,2022-08-11
ORD004755,CUST00329,PROD00408,11,0.15,2022-04-14
ORD001897,CUST00261,PROD00363,6,0.0,2024-02-02
ORD010302,CUST00273,PROD00401,4,,2022-06-27
ORD006703,CUST00877,PROD00338,4,0.05,2024-10-17
ORD006318,CUST00332,PROD00437,12,0.05,2022-08-26
ORD003660,CUST00077,PROD00237,7,0.05,2022-01-31
ORD006582,CUST00892,PROD00168,1,0.1,2023-10-25
ORD002380,CUST00675,PROD00303,2,0.0,2022-09-25
ORD001448,CUST00422,PROD00401,4,0.1,2023-09-20
ORD007599,CUST00731,PROD00520,11,,2023-02-17
ORD000343,CUST00411,PROD00466,1,0.1,2024-06-29
ORD007469,CUST00181,PROD00489,7,0.0,2023-12-19
ORD005128,CUST00182,PROD00054,1,0.25,2024-10-20
ORD003137,CUST00950,PROD00191,12,0.0,2022-11-27
ORD002528,CUST00805,PROD00257,11,0.0,2023-08-16
ORD000728,CUST00802,PROD00494,2,0.05,2024-05-02
ORD004578,CUST00901,PROD00305,6,0.15,2022-05-26
ORD000977,CUST00034,PROD00074,5,0.0,2023-11-13
ORD009031,CUST00053,PROD00067,6,0.2,2023-12-01
ORD005444,CUST00471,PROD00373,10,0.0,2023-06-01
ORD009732,CUST00596,PROD00314,4,0.1,2023-05-30
ORD003517,CUST00510,PROD00386,2,0.0,2022-02-18
ORD009580,CUST99830,PROD00030,5,0.2,2024-12-13
ORD008705,CUST00818,PROD00136,2,0.0,2024-04-05
ORD007157,CUST00258,PROD00503,13,0.0,2024-12-29
ORD007852,CUST00905,PROD00313,14,0.2,2024-08-09
ORD001349,CUST00228,PROD00272,14,0.1,2024-07-24
ORD000661,CUST00029,PROD99797,1,0.2,2022-08-05
ORD001493,CUST00801,PROD00494,7,0.2,2023-03-16
ORD009183,CUST00840,PROD00050,6,0.0,2022-03-19
ORD005155,CUST00586,PROD00337,7,0.2,2024-03-24
ORD010316,CUST00443,PROD00349,11,0.1,2024-03-22
ORD002525,CUST00620,PROD00014,11,0.25,2022-12-02
ORD010428,CUST00048,PROD00247,7,0.0,2022-07-04
ORD009121,CUST00453,PROD00114,1,0.0,2022-01-12
ORD005375,CUST00692,PROD00255,1,0.1,2024-10-08
ORD003199,CUST00301,PROD00310,1,0.1,2023-10-14
ORD005718,CUST00919,PROD00431,3,,2022-08-26
ORD009437,CUST00100,PROD00088,14,0.0,2024-10-11
ORD009803,CUST00029,PROD00452,8,0.0,2023-09-13
ORD008872,CUST00172,PROD00354,12,0.15,2022-11-15
ORD008675,CUST00313,PROD00022,3,0.05,2024-03-11
ORD000041,CUST00101,PROD00221,,0.0,2022-12-07
